episode,steps,score,coins,kills,invalid_moves,killed,suicide,episode_reward,decision_time_mean,decision_time_max,path_efficiency
3966,133,50,50,0,0,False,False,504.9,0.0006141304668683306,0.0009230552241206169,0.9924812030075187
3967,141,50,50,0,0,False,False,504.8,0.0006091074773658674,0.0007645860314369202,0.9716312056737588
3968,125,50,50,0,0,False,False,504.8,0.0005962469950318337,0.0008106161840260029,0.968
3969,134,50,50,0,0,False,False,504.79999999999995,0.000597845533612504,0.0008611762896180153,0.9104477611940298
3970,126,50,50,0,0,False,False,505.0,0.0006063547658009662,0.0006944169290363789,0.9841269841269841
3971,129,50,50,0,0,False,False,504.69999999999993,0.0006016294305869775,0.000876815989613533,0.9612403100775194
3972,129,50,50,0,0,False,False,504.69999999999993,0.0006024644082022267,0.0008516060188412666,0.9767441860465116
3973,152,50,50,0,0,False,False,504.5999999999999,0.0005988524185101452,0.0007832963019609451,0.9276315789473685
3974,146,50,50,0,0,False,False,504.79999999999995,0.0006071689143164517,0.0008001662790775299,0.9383561643835616
3975,129,50,50,0,0,False,False,504.79999999999995,0.0006183039021584414,0.0009379847906529903,0.9844961240310077
3976,127,50,50,0,0,False,False,504.79999999999995,0.0006092014414529631,0.0009016748517751694,0.937007874015748
3977,130,50,50,0,0,False,False,504.9,0.0006146503540758904,0.000852975994348526,0.9615384615384616
3978,135,50,50,0,0,False,False,504.8,0.0006114006076973897,0.0008597359992563725,0.9555555555555556
3979,147,50,50,0,0,False,False,504.7,0.0006279173801291962,0.0009333658963441849,0.9659863945578231
3980,134,50,50,0,0,False,False,504.8,0.0006143654133679707,0.0008717547170817852,0.9850746268656716
3981,122,50,50,0,0,False,False,504.69999999999993,0.0006062247958339629,0.0008471058681607246,0.9754098360655737
3982,128,50,50,0,0,False,False,504.4999999999999,0.0005862801117473282,0.0007036463357508183,0.9296875
3983,129,50,50,0,0,False,False,504.5,0.0006128913513565248,0.0009271949529647827,0.937984496124031
3984,147,50,50,0,0,False,False,504.69999999999993,0.0006153302197502989,0.0008550155907869339,0.9523809523809523
3985,137,50,50,0,0,False,False,504.59999999999997,0.0005929180230591854,0.0008161463774740696,0.9124087591240876
3986,130,50,50,0,0,False,False,504.9,0.0006049592692691546,0.0007623257115483284,0.9615384615384616
3987,130,50,50,0,0,False,False,504.9,0.0006185326940165117,0.0008286763913929462,0.9769230769230769
3988,138,50,50,0,0,False,False,504.29999999999984,0.0005811311952445818,0.0008507757447659969,0.8840579710144928
3989,139,50,50,0,0,False,False,504.5,0.0005928148756728326,0.0008656862191855907,0.935251798561151
3990,131,50,50,0,0,False,False,504.69999999999993,0.0006196505766902261,0.000950234942138195,0.9770992366412213
3991,132,50,50,0,0,False,False,504.7,0.0005997058046473699,0.0007636756636202335,0.9545454545454546
3992,130,50,50,0,0,False,False,504.69999999999993,0.0006028775698863543,0.0007846462540328503,0.9461538461538461
3993,150,50,50,0,0,False,False,504.4999999999999,0.0006176790253569683,0.0010360246524214745,0.9266666666666666
3994,139,50,50,0,0,False,False,504.7,0.0006003342970884104,0.0007669171318411827,0.9280575539568345
3995,133,50,50,0,0,False,False,504.6,0.0005896148565960558,0.0007502860389649868,0.9097744360902256
3996,121,50,50,0,0,False,False,504.4999999999999,0.000592556289466452,0.0007713059894740582,0.9421487603305785
3997,126,50,50,0,0,False,False,504.7,0.0006071215103720389,0.000910014845430851,0.9444444444444444
3998,150,50,50,0,0,False,False,504.59999999999997,0.0006261220853775739,0.0010027959942817688,0.9466666666666667
3999,135,50,50,0,0,False,False,504.79999999999995,0.0005991197260165656,0.000843035988509655,0.9407407407407408
4000,133,50,50,0,0,False,False,504.79999999999995,0.0006196950912419567,0.000944875180721283,0.9699248120300752
4001,128,50,50,0,0,False,False,504.79999999999995,0.0006016183579049539,0.0008799158968031406,0.953125
4002,126,50,50,0,0,False,False,504.79999999999995,0.0005899871226459269,0.0007195067591965199,0.9285714285714286
4003,119,50,50,0,0,False,False,504.9,0.0005944713895373485,0.0007213158532977104,0.9663865546218487
4004,137,50,50,0,0,False,False,504.29999999999995,0.0005759525445908526,0.0007064370438456535,0.8759124087591241
4005,142,50,50,0,0,False,False,504.5999999999999,0.0006017538974665,0.0008830358274281025,0.9014084507042254
4006,131,50,50,0,0,False,False,504.5999999999999,0.0005878408240396103,0.000743325799703598,0.9007633587786259
4007,129,50,50,0,0,False,False,504.6,0.0005982972558789937,0.0008456059731543064,0.937984496124031
4008,122,50,50,0,0,False,False,504.70000000000005,0.0005943738534802296,0.0008112960495054722,0.9262295081967213
4009,126,50,50,0,0,False,False,504.7,0.0006023610772062388,0.0007992656901478767,0.9761904761904762
4010,131,50,50,0,0,False,False,504.9,0.0006243195349194166,0.0009138351306319237,0.9770992366412213
4011,143,50,50,0,0,False,False,503.89999999999986,0.0005642836425010558,0.0008031162433326244,0.8951048951048951
4012,123,50,50,0,0,False,False,504.9,0.0005983697227770235,0.0007488960400223732,0.926829268292683
4013,122,50,50,0,0,False,False,504.69999999999993,0.0006042976871316061,0.0014473730698227882,0.9262295081967213
4014,117,50,50,0,0,False,False,504.9,0.0005988188438181184,0.0007487568072974682,0.9743589743589743
4015,136,50,50,0,0,False,False,504.59999999999997,0.0006275736274855101,0.0009306161664426327,0.9558823529411765
4016,137,50,50,0,0,False,False,504.9,0.000594641058195899,0.0007585859857499599,0.948905109489051
4017,125,50,50,0,0,False,False,504.79999999999995,0.0006157177127897739,0.000855966005474329,0.936
4018,133,50,50,0,0,False,False,504.59999999999997,0.0005915393436649689,0.0007488359697163105,0.9097744360902256
4019,130,50,50,0,0,False,False,504.69999999999993,0.0005966708386460176,0.0007731462828814983,0.9615384615384616
4020,125,47,47,0,0,True,True,379.5,0.0005960383936762809,0.0007489072158932686,0.92
4021,150,50,50,0,0,False,False,504.59999999999997,0.0006187743010620276,0.0009107952937483788,0.9133333333333333
4022,136,50,50,0,0,False,False,504.4999999999999,0.0005836893585236633,0.0007770666852593422,0.8823529411764706
4023,141,50,50,0,0,False,False,504.4999999999999,0.0005986228955130206,0.0008324459195137024,0.9078014184397163
4024,122,50,50,0,0,False,False,504.69999999999993,0.0005918215219786421,0.0008821450173854828,0.9098360655737705
4025,129,50,50,0,0,False,False,504.4,0.000590685141352258,0.0007555559277534485,0.937984496124031
4026,143,50,50,0,0,False,False,504.4,0.0006003292941755348,0.0008482150733470917,0.916083916083916
4027,142,50,50,0,0,False,False,504.29999999999984,0.0005925915754911765,0.0007981164380908012,0.8943661971830986
4028,123,50,50,0,0,False,False,504.59999999999997,0.0006013207962903065,0.0007373671978712082,0.9512195121951219
4029,136,50,50,0,0,False,False,504.29999999999995,0.0005890989559702575,0.0006795572116971016,0.9191176470588235
4030,145,50,50,0,0,False,False,504.5,0.0005945942268289369,0.0007604272104799747,0.9103448275862069
4031,129,50,50,0,0,False,False,504.49999999999994,0.0005919548480720945,0.000712426844984293,0.8992248062015504
4032,137,50,50,0,0,False,False,504.69999999999993,0.0006284578023546368,0.000996745191514492,0.9635036496350365
4033,151,50,50,0,0,False,False,504.69999999999993,0.000636772835466838,0.0009564361535012722,0.9271523178807947
4034,128,50,50,0,0,False,False,504.79999999999995,0.0006072287251299713,0.0008158260025084019,0.9375
4035,137,50,50,0,0,False,False,504.9,0.0006214864687980527,0.0008423756808042526,0.927007299270073
4036,147,50,50,0,0,False,False,504.9,0.0006118460944822046,0.0009248657152056694,0.9455782312925171
4037,129,50,50,0,0,False,False,504.7,0.0006078494669393052,0.0009174961596727371,0.9612403100775194
4038,141,50,50,0,0,False,False,504.59999999999997,0.0005987960092247801,0.0009071463719010353,0.9219858156028369
4039,147,50,50,0,0,False,False,504.79999999999995,0.0006176922787107578,0.0008489359170198441,0.9455782312925171
4040,126,50,50,0,0,False,False,504.9,0.0006015414209474646,0.0007163970731198788,0.9603174603174603
4041,142,50,50,0,0,False,False,504.29999999999995,0.0005879251968482851,0.000733617227524519,0.8802816901408451
4042,141,50,50,0,0,False,False,504.69999999999993,0.0005979520063979406,0.0007575857453048229,0.8936170212765957
4043,124,50,50,0,0,False,False,504.9,0.0006231329546520306,0.0010588550940155983,0.9919354838709677
4044,137,50,50,0,0,False,False,504.4,0.0005917177148108935,0.0007820161990821362,0.9124087591240876
4045,143,50,50,0,0,False,False,504.4,0.000595601663071584,0.0008635260164737701,0.916083916083916
4046,132,50,50,0,0,False,False,504.69999999999993,0.0006076893028379841,0.0007727155461907387,0.9545454545454546
4047,127,50,50,0,0,False,False,504.49999999999994,0.0005818265930228816,0.0008264263160526752,0.9448818897637795
4048,130,50,50,0,0,False,False,504.79999999999995,0.0005911494497782909,0.0007837559096515179,0.9
4049,141,50,50,0,0,False,False,504.69999999999993,0.0006036881872631133,0.00085468590259552,0.9148936170212766
4050,144,50,50,0,0,False,False,504.7,0.0006184323380390803,0.0010281652212142944,0.9513888888888888
4051,125,50,50,0,0,False,False,504.79999999999995,0.0005923859365284443,0.0009619249030947685,0.952
4052,139,50,50,0,0,False,False,504.5999999999999,0.000599829178544686,0.0008687763474881649,0.8992805755395683
4053,115,50,50,0,0,False,False,504.3999999999999,0.0005729789359737998,0.0006878660060465336,0.8956521739130435
4054,114,50,50,0,0,False,False,504.9,0.0006131035226740335,0.0007977858185768127,0.9736842105263158
4055,136,50,50,0,0,False,False,504.69999999999993,0.0006159879027537125,0.0009054848924279213,0.9558823529411765
4056,164,50,50,0,0,False,False,504.59999999999997,0.0006400813098724295,0.0009838547557592392,0.9390243902439024
4057,135,50,50,0,0,False,False,504.6,0.0006187312132506458,0.000895246397703886,0.9407407407407408
4058,118,50,50,0,0,False,False,504.70000000000005,0.000601250824313295,0.0006930166855454445,0.9576271186440678
4059,123,50,50,0,0,False,False,505.0,0.0006113136073619854,0.0007036463357508183,0.967479674796748
4060,118,50,50,0,0,False,False,504.7,0.0006014143700821925,0.0007139868102967739,0.9745762711864406
4061,137,50,50,0,0,False,False,504.5999999999999,0.000601479715674463,0.0009223758243024349,0.9343065693430657
4062,134,50,50,0,0,False,False,504.09999999999985,0.0005716696701276658,0.0007009259425103664,0.8955223880597015
4063,122,50,50,0,0,False,False,504.70000000000005,0.0005993100387028983,0.0008622356690466404,0.9426229508196722
4064,145,50,50,0,0,False,False,504.40000000000003,0.0005769175284638487,0.0007576067000627518,0.903448275862069
4065,131,50,50,0,0,False,False,504.4,0.0005942300488134377,0.0007833158597350121,0.9083969465648855
4066,141,50,50,0,0,False,False,504.79999999999995,0.0006160687536318251,0.0008836956694722176,0.9716312056737588
4067,140,50,50,0,0,False,False,504.5,0.0006028182372184737,0.0007802261970937252,0.95
4068,142,50,50,0,0,False,False,504.69999999999993,0.0005931306604138563,0.0008845259435474873,0.9154929577464789
4069,144,50,50,0,0,False,False,504.69999999999993,0.0006173331736742208,0.0008964147418737411,0.9166666666666666
4070,133,50,50,0,0,False,False,504.7,0.0006034451858945807,0.0008001672104001045,0.9624060150375939
4071,143,50,50,0,0,False,False,504.6,0.0005995507703742364,0.0007349862717092037,0.9300699300699301
4072,124,50,50,0,0,False,False,504.8,0.0005959810899390329,0.0008466960862278938,0.9516129032258065
4073,138,50,50,0,0,False,False,504.5999999999999,0.0006182816122537074,0.0008190562948584557,0.9710144927536232
4074,127,50,50,0,0,False,False,504.5999999999999,0.0005764705752293894,0.0006807371973991394,0.889763779527559
4075,147,50,50,0,0,False,False,504.29999999999995,0.0005920426793345789,0.0007626162841916084,0.9319727891156463
4076,134,50,50,0,0,False,False,504.49999999999994,0.0005917978688462902,0.0008761459030210972,0.9402985074626866
4077,136,50,50,0,0,False,False,504.39999999999986,0.0006036079413367107,0.0008599245920777321,0.8897058823529411
4078,152,50,50,0,0,False,False,504.69999999999993,0.0006185832041266718,0.0009141257032752037,0.9342105263157895
4079,121,50,50,0,0,False,False,504.79999999999995,0.0005850375452933232,0.000709007028490305,0.9338842975206612
4080,127,50,50,0,0,False,False,504.4,0.000590090991885174,0.0008118259720504284,0.9212598425196851
4081,150,50,50,0,0,False,False,504.5999999999999,0.0006157594888160626,0.000914284959435463,0.9133333333333333
4082,148,50,50,0,0,False,False,504.5,0.0006061995030708007,0.0009177559986710548,0.8986486486486487
4083,143,50,50,0,0,False,False,504.59999999999997,0.0006119401806353273,0.0010022949427366257,0.9440559440559441
4084,125,50,50,0,0,False,False,504.79999999999995,0.0006117928586900234,0.00075158616527915,0.984
4085,128,50,50,0,0,False,False,504.59999999999997,0.0006009102507960051,0.0007399069145321846,0.9296875
4086,115,50,50,0,0,False,False,504.79999999999995,0.000609472061952819,0.0007543959654867649,0.9826086956521739
4087,133,50,50,0,0,False,False,504.5999999999999,0.000597098471134677,0.0007480462081730366,0.9548872180451128
4088,128,50,50,0,0,False,False,504.9,0.0006008704840496648,0.0007326370105147362,0.9453125
4089,128,50,50,0,0,False,False,504.9,0.0006419513265427668,0.0009963950142264366,0.9921875
4090,125,50,50,0,0,False,False,504.79999999999995,0.000621968824416399,0.0008987560868263245,0.968
4091,100,43,43,0,0,True,True,339.79999999999995,0.000598239260725677,0.0007008272223174572,0.95
4092,133,50,50,0,0,False,False,504.59999999999997,0.000604228722281698,0.0007518860511481762,0.9323308270676691
4093,128,50,50,0,0,False,False,504.8,0.0006085351560614072,0.0008678161539137363,0.9609375
4094,137,50,50,0,0,False,False,504.79999999999995,0.0006250307834061393,0.000983656384050846,0.927007299270073
4095,147,50,50,0,0,False,False,504.5,0.0006053325162604958,0.0008142660371959209,0.9115646258503401
4096,127,50,50,0,0,False,False,504.29999999999995,0.0005809076673050565,0.0007110373117029667,0.8976377952755905
4097,132,50,50,0,0,False,False,504.9,0.0006121359518588041,0.0008272957056760788,0.9696969696969697
4098,145,50,50,0,0,False,False,504.79999999999995,0.0006326241643521293,0.0009411950595676899,0.9310344827586207
4099,136,50,50,0,0,False,False,504.2999999999999,0.0006018620265154716,0.0008371956646442413,0.9264705882352942
4100,150,50,50,0,0,False,False,504.29999999999984,0.0006034734286367894,0.0009510847739875317,0.9066666666666666
4101,129,50,50,0,0,False,False,505.0,0.0006183495838917041,0.0008700648322701454,0.9534883720930233
4102,133,50,50,0,0,False,False,504.4,0.0005892208861397173,0.0007117260247468948,0.9548872180451128
4103,125,50,50,0,0,False,False,504.79999999999995,0.0006098893880844116,0.0008198963478207588,0.92
4104,156,50,50,0,0,False,False,504.29999999999984,0.0006035499644871706,0.0009340462274849415,0.8525641025641025
4105,135,50,50,0,0,False,False,504.59999999999997,0.0006287701462429982,0.0010352549143135548,0.9481481481481482
4106,136,50,50,0,0,False,False,504.39999999999986,0.0005915263900533319,0.0007021059282124043,0.9044117647058824
4107,134,50,50,0,0,False,False,504.69999999999993,0.0006017628744411379,0.0008307159878313541,0.9104477611940298
4108,132,50,50,0,0,False,False,504.69999999999993,0.0006016885374926708,0.0007360060699284077,0.9318181818181818
4109,111,47,47,0,0,True,True,379.79999999999995,0.0006011024260104776,0.0007026568055152893,0.9459459459459459
4110,134,50,50,0,0,False,False,504.7,0.0006035937712208103,0.000722397118806839,0.9477611940298507
4111,134,50,50,0,0,False,False,504.9,0.0006207303011984522,0.0009944350458681583,0.9402985074626866
4112,134,50,50,0,0,False,False,504.7,0.0006119876495326188,0.0008306358940899372,0.9477611940298507
4113,136,50,50,0,0,False,False,504.69999999999993,0.000621090701315552,0.0009918049909174442,0.9558823529411765
4114,141,50,50,0,0,False,False,504.4999999999999,0.0006145558035965507,0.0009053950197994709,0.9361702127659575
4115,113,50,50,0,0,False,False,505.0,0.0006070302972421709,0.0007784273475408554,1.0
4116,148,50,50,0,0,False,False,504.7,0.0006220755450477874,0.000989274587482214,0.9121621621621622
4117,129,50,50,0,0,False,False,505.0,0.0006156300353391688,0.0007951362058520317,0.9767441860465116
4118,124,50,50,0,0,False,False,504.69999999999993,0.0006108838058407268,0.0008479859679937363,0.9758064516129032
4119,123,50,50,0,0,False,False,505.0,0.0006309690075070877,0.0008980361744761467,0.991869918699187
4120,140,50,50,0,0,False,False,504.79999999999995,0.000612623623705336,0.0009301346726715565,0.9142857142857143
4121,23,9,9,0,0,True,True,-0.19999999999998863,0.0005668077779852825,0.0007040072232484818,0.8260869565217391
4122,141,50,50,0,0,False,False,504.59999999999997,0.0006172074936330318,0.0009822049178183079,0.9432624113475178
4123,122,50,50,0,0,False,False,504.6,0.0006060315273152512,0.000793845858424902,0.9508196721311475
4124,131,50,50,0,0,False,False,504.9,0.0006295007170099793,0.0008719661273062229,0.9770992366412213
4125,128,50,50,0,0,False,False,504.59999999999997,0.0005941443923802581,0.0008522658608853817,0.9453125
4126,127,50,50,0,0,False,False,504.79999999999995,0.0006111981090539553,0.0011319550685584545,0.952755905511811
4127,137,50,50,0,0,False,False,504.9,0.0005998989553564657,0.0006894967518746853,0.9343065693430657
4128,114,50,50,0,0,False,False,504.79999999999995,0.0006270800807039466,0.0009190160781145096,0.9649122807017544
4129,123,50,50,0,0,False,False,504.8,0.0006213783157792518,0.0008708150126039982,0.9512195121951219
4130,112,50,50,0,0,False,False,504.70000000000005,0.0005946165973520172,0.0007683667354285717,0.9017857142857143
4131,129,50,50,0,0,False,False,504.59999999999997,0.0006077012819663961,0.0008333958685398102,0.9534883720930233
4132,123,50,50,0,0,False,False,504.7,0.0006175308102151243,0.0009604450315237045,0.959349593495935
4133,105,42,42,0,0,True,True,329.79999999999995,0.00060575149421181,0.0007013767026364803,0.9238095238095239
4134,132,50,50,0,0,False,False,504.69999999999993,0.000606558260959432,0.0008104960434138775,0.9393939393939394
4135,128,50,50,0,0,False,False,504.5999999999999,0.0005940150695096236,0.0007918961346149445,0.9375
4136,141,50,50,0,0,False,False,504.6,0.0006037569532157681,0.0008595362305641174,0.9361702127659575
4137,142,50,50,0,0,False,False,504.4999999999999,0.0006066048386651026,0.0008811359293758869,0.9436619718309859
4138,125,50,50,0,0,False,False,504.6,0.0006103670746088028,0.0008203261531889439,0.944
4139,132,50,50,0,0,False,False,504.7,0.0005993287530586575,0.0007840762846171856,0.9318181818181818
4140,126,50,50,0,0,False,False,504.69999999999993,0.0006024068228841301,0.000706787221133709,0.9444444444444444
4141,123,50,50,0,0,False,False,504.79999999999995,0.0006096803515059192,0.0007581459358334541,0.967479674796748
4142,118,50,50,0,0,False,False,504.5,0.0005740895354331045,0.0007066070102155209,0.923728813559322
4143,120,50,50,0,0,False,False,504.70000000000005,0.0005968508000175158,0.0007215659134089947,0.9416666666666667
4144,118,50,50,0,0,False,False,504.9,0.0006017440503810422,0.0006954171694815159,0.940677966101695
4145,134,50,50,0,0,False,False,504.4999999999999,0.0005912044113362903,0.0009383559226989746,0.8955223880597015
4146,121,50,50,0,0,False,False,504.59999999999997,0.0005958836741191296,0.0006853369995951653,0.9173553719008265
4147,158,50,50,0,0,False,False,504.39999999999986,0.000595637762188157,0.0008956249803304672,0.879746835443038
4148,120,48,48,0,0,True,True,389.5,0.0005954308047269782,0.000872315838932991,0.825
4149,134,50,50,0,0,False,False,504.9,0.00062205777295045,0.0009292857721447945,0.9402985074626866
4150,126,50,50,0,0,False,False,504.79999999999995,0.0006197990021771855,0.000800746027380228,0.9682539682539683
4151,131,50,50,0,0,False,False,504.79999999999995,0.0006132703061208471,0.0008858148939907551,0.9389312977099237
4152,129,50,50,0,0,False,False,504.9,0.000603632633249427,0.0011494839563965797,0.9534883720930233
4153,145,50,50,0,0,False,False,504.59999999999997,0.0005987783604911689,0.0008772560395300388,0.8758620689655172
4154,122,50,50,0,0,False,False,504.7,0.0006111597940020385,0.0008727163076400757,0.9426229508196722
4155,131,50,50,0,0,False,False,504.19999999999993,0.0005851722045140412,0.0007184571586549282,0.9083969465648855
4156,147,50,50,0,0,False,False,504.0999999999999,0.0006134686484730162,0.0009766551665961742,0.9251700680272109
4157,129,50,50,0,0,False,False,504.79999999999995,0.0006069504590921624,0.0007606861181557178,0.9689922480620154
4158,127,50,50,0,0,False,False,504.6,0.0006136737551217474,0.0009202747605741024,0.968503937007874
4159,134,50,50,0,0,False,False,504.70000000000005,0.0006112655548295423,0.0009633260779082775,0.9477611940298507
4160,135,50,50,0,0,False,False,504.6,0.0005940702950788869,0.0007317261770367622,0.9111111111111111
4161,142,50,50,0,0,False,False,504.5,0.0006043431545856972,0.0010278653353452682,0.9084507042253521
4162,132,50,50,0,0,False,False,504.79999999999995,0.000610303278363338,0.0007906057871878147,0.9545454545454546
4163,135,50,50,0,0,False,False,504.4,0.0005819868158411097,0.0007679159753024578,0.9407407407407408
4164,128,50,50,0,0,False,False,504.7,0.0006114196039561648,0.0008816062472760677,0.9453125
4165,117,50,50,0,0,False,False,504.8,0.0006002879136393213,0.0007138960063457489,0.9658119658119658
4166,135,50,50,0,0,False,False,504.9,0.0006222487772228542,0.0009620948694646358,0.9481481481481482
4167,124,50,50,0,0,False,False,504.69999999999993,0.0006117362100931425,0.0007292767986655235,0.9758064516129032
4168,136,50,50,0,0,False,False,504.9,0.000632418309310999,0.0009715748019516468,0.9632352941176471
4169,150,50,50,0,0,False,False,504.7,0.0006114057917147875,0.0008854451589286327,0.9133333333333333
4170,120,50,50,0,0,False,False,504.9,0.0006048312410712242,0.0007528671994805336,0.9666666666666667
4171,118,50,50,0,0,False,False,504.69999999999993,0.0005998784613053678,0.000811935868114233,0.940677966101695
4172,135,50,50,0,0,False,False,504.69999999999993,0.0006086031147451312,0.0009354758076369762,0.9555555555555556
4173,135,50,50,0,0,False,False,504.79999999999995,0.000613835602308865,0.0009654546156525612,0.9703703703703703
4174,132,50,50,0,0,False,False,504.29999999999995,0.0006053729413190123,0.000814586877822876,0.9242424242424242
4175,135,50,50,0,0,False,False,504.29999999999984,0.0005853199848422297,0.0008906661532819271,0.9111111111111111
4176,131,50,50,0,0,False,False,505.0,0.00061802904811183,0.0008766860701143742,0.9618320610687023
4177,124,50,50,0,0,False,False,505.0,0.0006338638336127324,0.0008626063354313374,1.0
4178,136,50,50,0,0,False,False,504.5,0.0006088832742534578,0.0008037863299250603,0.9338235294117647
4179,125,50,50,0,0,False,False,504.79999999999995,0.0006029321551322937,0.0007745861075818539,0.984
4180,131,50,50,0,0,False,False,504.5999999999999,0.0006075617004157478,0.0009378348477184772,0.9694656488549618
4181,124,50,50,0,0,False,False,504.4999999999999,0.0005980866863542507,0.000755715649574995,0.9516129032258065
4182,129,50,50,0,0,False,False,504.5,0.0005979026169624439,0.0008090059272944927,0.9147286821705426
4183,128,50,50,0,0,False,False,504.59999999999997,0.0005931159903411753,0.0008069360628724098,0.921875
4184,124,50,50,0,0,False,False,504.7,0.0006062573332700037,0.000753267202526331,0.9596774193548387
4185,136,50,50,0,0,False,False,505.0,0.0006326514960485784,0.0016535217873752117,0.9705882352941176
4186,138,50,50,0,0,False,False,504.6,0.0006042969602065674,0.0008109170012176037,0.9492753623188406
4187,55,28,28,0,0,True,True,189.69999999999993,0.0005951822142709385,0.0006819870322942734,0.9090909090909091
4188,141,50,50,0,0,False,False,504.39999999999986,0.0006012099279843747,0.0007961471565067768,0.9219858156028369
4189,119,50,50,0,0,False,False,504.5,0.0006215858523647825,0.002515928354114294,0.9243697478991597
4190,123,50,50,0,0,False,False,504.6,0.0005821978249322108,0.0007138662040233612,0.9186991869918699
4191,122,50,50,0,0,False,False,504.9,0.0005985542017294736,0.0006981869228184223,0.9344262295081968
4192,153,50,50,0,0,False,False,504.59999999999997,0.000596726148882333,0.0008133058436214924,0.9084967320261438
4193,138,50,50,0,0,False,False,504.9,0.0006476943212412838,0.0009490447118878365,0.9927536231884058
4194,145,50,50,0,0,False,False,504.39999999999986,0.0006280213080603501,0.0009957547299563885,0.8896551724137931
4195,131,50,50,0,0,False,False,504.5999999999999,0.0006094403273447324,0.0009443247690796852,0.9389312977099237
4196,144,50,50,0,0,False,False,504.79999999999995,0.0006305593609188994,0.0009920047596096992,0.9513888888888888
4197,124,50,50,0,0,False,False,504.69999999999993,0.0005973992013042011,0.0007606763392686844,0.9193548387096774
4198,128,50,50,0,0,False,False,504.69999999999993,0.0006040727275831159,0.0007389369420707226,0.9453125
4199,139,50,50,0,0,False,False,504.69999999999993,0.000639312036281867,0.0009809653274714947,0.9496402877697842
4200,124,50,50,0,0,False,False,504.7,0.0006076857642901521,0.0007723560556769371,0.9596774193548387
4201,137,50,50,0,0,False,False,505.0,0.0006299017772187282,0.0009335260838270187,0.9562043795620438
4202,131,50,50,0,0,False,False,504.59999999999997,0.000592608580664369,0.0007591270841658115,0.9236641221374046
4203,156,50,50,0,0,False,False,504.79999999999995,0.0006103365240284266,0.0008759149350225925,0.9423076923076923
4204,111,50,50,0,0,False,False,504.9,0.000605386195217704,0.0007743262685835361,0.972972972972973
4205,116,50,50,0,0,False,False,504.6,0.0005953347848342924,0.0006979056634008884,0.9310344827586207
4206,136,50,50,0,0,False,False,504.5,0.0005879801328239195,0.000733435619622469,0.9044117647058824
4207,122,50,50,0,0,False,False,504.9,0.000610921451760853,0.0007364270277321339,0.9754098360655737
4208,120,50,50,0,0,False,False,504.79999999999995,0.0006006439759706458,0.0007513859309256077,0.95
4209,130,50,50,0,0,False,False,504.5,0.0005876087941802465,0.0007827067747712135,0.9461538461538461
4210,125,50,50,0,0,False,False,504.79999999999995,0.0005956911146640778,0.0007115169428288937,0.952
4211,127,50,50,0,0,False,False,504.8,0.0006150002077984528,0.0007252958603203297,0.9763779527559056
4212,137,50,50,0,0,False,False,504.4,0.0005908750514261914,0.000983094796538353,0.9124087591240876
4213,120,50,50,0,0,False,False,504.9,0.0006085150603515406,0.0007264269515872002,0.9833333333333333
4214,125,50,50,0,0,False,False,505.0,0.0006085472702980041,0.0007910160347819328,0.92
4215,106,50,50,0,0,False,False,504.8,0.0005942249038028267,0.0007391069084405899,0.9528301886792453
4216,145,50,50,0,0,False,False,504.79999999999995,0.0006146964328042392,0.000830876175314188,0.9448275862068966
4217,124,50,50,0,0,False,False,504.8,0.0006048985486549716,0.0007407371886074543,0.9435483870967742
4218,120,50,50,0,0,False,False,504.59999999999997,0.0005843285238370299,0.000704767182469368,0.95
4219,129,50,50,0,0,False,False,504.39999999999986,0.0005864067176400229,0.0009210756979882717,0.8992248062015504
4220,158,50,50,0,0,False,False,504.69999999999993,0.0006159162030944342,0.0009806547313928604,0.9240506329113924
4221,117,50,50,0,0,False,False,504.6,0.000587819112289665,0.0007056561298668385,0.9145299145299145
4222,136,50,50,0,0,False,False,504.5,0.0005933358299765078,0.0007765563204884529,0.8970588235294118
4223,138,50,50,0,0,False,False,504.59999999999997,0.0006379793479066828,0.0010264851152896881,0.9130434782608695
4224,138,50,50,0,0,False,False,504.79999999999995,0.0006027730701464242,0.0008675660938024521,0.9420289855072463
4225,138,50,50,0,0,False,False,504.49999999999994,0.0006014923025192558,0.0008788262493908405,0.927536231884058
4226,129,50,50,0,0,False,False,504.3999999999999,0.0006015617725287759,0.0008710650727152824,0.937984496124031
4227,129,50,50,0,0,False,False,504.9,0.0006046834214077901,0.0008315360173583031,0.9224806201550387
4228,122,50,50,0,0,False,False,504.69999999999993,0.0005979151617674554,0.0007164669223129749,0.9426229508196722
4229,133,50,50,0,0,False,False,504.79999999999995,0.0006152765993449025,0.0008023260161280632,0.9548872180451128
4230,131,50,50,0,0,False,False,504.59999999999997,0.0006086148556236548,0.0009114355780184269,0.9541984732824428
4231,131,50,50,0,0,False,False,504.6,0.0006158756241486727,0.0008158660493791103,0.9389312977099237
4232,123,50,50,0,0,False,False,504.79999999999995,0.0006021632722056494,0.0007450869306921959,0.9512195121951219
4233,129,50,50,0,0,False,False,504.79999999999995,0.0006043857086247714,0.00086260586977005,0.9534883720930233
4234,141,50,50,0,0,False,False,504.69999999999993,0.0006275371225643242,0.0008932263590395451,0.9645390070921985
4235,28,11,11,0,0,True,True,19.80000000000001,0.0005448569676705769,0.0006371168419718742,0.75
